Verein,ZVR-Zahl,Bezirk,Foerderung_ref,Typ,Jahr,Betrag_EUR,Quelle,Fördergegenstand — Anmerkungen,Programm,Kurzname,Verein_key
Kulturverein WERK,140201457,9,MA7,Beschluss,2022,21000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2022,ausbezahlt: Einzelnförderungen (Projekte) Stadtteilkultur und Interkulturalität,das WERK Wien,,kulturverein werk
Kulturverein WERK,140201457,9,MA7,Beschluss,2023,16000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Einzelnförderungen (Projekte) Kulturinitiativen — Venue: das WERK Wien,das WERK Wien: Stadtteilkultur,,kulturverein werk
Kulturverein WERK,140201457,9,MA7,Beschluss,2023,15000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Einzelförderung (Projekte) Musik,Konzerte im 1. Halbjahr 2023 | Konzerte im 2. Halbjahr 2023.,,kulturverein werk
Kunst- und Kulturverein Akusmonautikum,1533182155,23,MA7,Beschluss,2024,8000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Einzelnförderunge (Projekte) Musik,Akusmonautik,,kunst- und kulturverein akusmonautikum
Kunst- und Kulturverein Akusmonautikum,1533182155,23,MA7,Beschluss,2025,8000,Transparenzportal IFG 2025,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,,,kunst- und kulturverein akusmonautikum
Kunst- und Kulturverein Akusmonautikum,1533182155,23,MA7,Beschluss,2026,8000,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,,,kunst- und kulturverein akusmonautikum
Kunst- und Kulturverein Semmelweisklinik,1677067623,18,MA7,Beschluss,2024,5000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Einzelnförderungen (Projekte) Musik,Erdbeerfrosch Soireés,Semmelweisklinik,kunst- und kulturverein semmelweisklinik
Kunst- und Kulturverein Semmelweisklinik,1677067623,18,MA7,Beschluss,2024,18000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Einzelnförderungen (Projekte) Kulturinitiativen,Open Studio Days | Klinik unter Palmen ,Semmelweisklinik,kunst- und kulturverein semmelweisklinik
Kunst- und Kulturverein Semmelweisklinik,1677067623,18,MA7,Beschluss,2025,24000,Transparenzportal IFG 2025,ausbezahlt: Förderung von Einzelnvorhaben und Jahrestätigkeiten im Bereich der Kulturinitiativen,,Semmelweisklinik,kunst- und kulturverein semmelweisklinik
Kunst- und Kulturverein Semmelweisklinik,1677067623,18,MA7,Beschluss,2025,10000,Transparenzportal IFG 2025,ausbezahlt: Förderung von Einzelnvorhaben und Jahrestätigkeiten im Bereich der Musik,,Semmelweisklinik,kunst- und kulturverein semmelweisklinik
Kunst- und Kulturverein Semmelweisklinik,1677067623,18,BMKöS_BMWKmS,Beschluss,2026,3000,Transparenzportal IFG 2026,ausbezahlt: Regionale Kulturinitiativen Förderung von Kultureinrichtungen,,Semmelweisklinik,kunst- und kulturverein semmelweisklinik
Kunst- und Kulturverein Semmelweisklinik,1677067623,18,MA7,Beschluss,2026,11500,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelnvorhaben im Bereich der Musik  ,,Semmelweisklinik,kunst- und kulturverein semmelweisklinik
Kunst- und Kulturverein Semmelweisklinik,1677067623,18,MA7,Beschluss,2026,20000,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelnvorhaben im Bereich der Kulturinitiativen  ,,Semmelweisklinik,kunst- und kulturverein semmelweisklinik
Kunstverein KLANGWERK,229841104,9,MA7,Beschluss,2022,2000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2022,ausbezahlt: Einzelförderungen (Projekte) Musik,Musikalische Momente in Wien ,,kunstverein klangwerk
Kunstverein KLANGWERK,229841104,9,MA7,Beschluss,2023,3000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Einzelförderungen (Projekte) Musik,NoMaden des Seins in Wien,,kunstverein klangwerk
Kunstverein KLANGWERK,229841104,9,MA7,Beschluss,2024,3000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Einzelförderungen (Projekte) Musik,NoMaden des Seins in Wien,,kunstverein klangwerk
Kunstverein KLANGWERK,229841104,9,MA7,Beschluss,2025,2000,Transparenzportal IFG 2025,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,NoMaden des Seins in Wien,,kunstverein klangwerk
Kunstverein das weisse haus,766278099,1,MA7,Beschluss,2024,2500,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Einzelförderungen (Projekte) Musik,Reverberate,,kunstverein das weisse haus
Little Rosies Improvisationsgruppe – Verein für musikalische Improvisation und Zeitgeist,1773953936,13,MA7,Beschluss,2022,14000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2022,ausbezahlt: Gesamtförderungen (Jahrestätigkeit) Musik,EXPLORATIONS Part II,,little rosies improvisationsgruppe – verein für musikalische improvisation und zeitgeist
Little Rosies Improvisationsgruppe – Verein für musikalische Improvisation und Zeitgeist,1773953936,20,MA7,Beschluss,2023,12000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Gesamtförderung Orchester & Ensembles,,,little rosies improvisationsgruppe – verein für musikalische improvisation und zeitgeist
Little Rosies Improvisationsgruppe – Verein für musikalische Improvisation und Zeitgeist,1773953937,20,BMKöS_BMWKmS,Beschluss,2025,5000,Transparenzportal IFG 2025,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,,little rosies improvisationsgruppe – verein für musikalische improvisation und zeitgeist
Little Rosies Improvisationsgruppe – Verein für musikalische Improvisation und Zeitgeist,1773953938,20,MA7,Beschluss,2026,5000,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,,,little rosies improvisationsgruppe – verein für musikalische improvisation und zeitgeist
Little Rosies Improvisationsgruppe – Verein für musikalische Improvisation und Zeitgeist,1773953939,20,BMKöS_BMWKmS,Beschluss,2026,5000,Transparenzportal IFG 2026,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,,little rosies improvisationsgruppe – verein für musikalische improvisation und zeitgeist
MOOZAK - VEREIN FÜR EXPERIMENTELLE MUSIK,817982407,19,MA7,Beschluss,2022,23000,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Einzelnförderungen (Projekte) Musik | Festivals Musik,Jahresendzeitschokoladenhohlkörper  | Multichannel Series – Konzertzyklus 2024,Moozak,moozak - verein für experimentelle musik
MOOZAK - VEREIN FÜR EXPERIMENTELLE MUSIK,817982407,19,MA7,Beschluss,2023,8000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Einzelnförderungen (Projekte) Musik,Multichannel Series. OPEN JAZZ VIENNA - Sitz außerhalb Wien,Moozak,moozak - verein für experimentelle musik
MOOZAK - VEREIN FÜR EXPERIMENTELLE MUSIK,817982407,19,BMKöS_BMWKmS,Beschluss,2023,5000,Kunst- und Kulturbericht des Bundes 2023,ausbezahlt: Musikförderung Jahresprogramme,,Moozak,moozak - verein für experimentelle musik
MOOZAK - VEREIN FÜR EXPERIMENTELLE MUSIK,817982407,19,MA7,Beschluss,2025,5000,Transparenzportal IFG 2025,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,,Moozak,moozak - verein für experimentelle musik
MOOZAK - VEREIN FÜR EXPERIMENTELLE MUSIK,817982407,19,BMKöS_BMWKmS,Beschluss,2025,6000,Transparenzportal IFG 2025,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,Moozak,moozak - verein für experimentelle musik
MOOZAK - VEREIN FÜR EXPERIMENTELLE MUSIK,817982407,19,BMKöS_BMWKmS,Beschluss,2026,6000,Transparenzportal IFG 2026,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,Moozak,moozak - verein für experimentelle musik
MOOZAK - VEREIN FÜR EXPERIMENTELLE MUSIK,817982407,19,MA7,Beschluss,2026,5000,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelnvorhaben und Jahrestätigkeiten im Bereich der Musik,,Moozak,moozak - verein für experimentelle musik
Music Scapes - Musik- & Kunstprojekte im gesellschaftlichen Kontext,1119796125,19,MA7,Beschluss,2022,10000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2022,ausbezahlt: Einzelnförderungen (Projekte) Musik,Partizipatives Musikforschungslab und partizipative Interventionen-re:vision part II,,music scapes - musik- & kunstprojekte im gesellschaftlichen kontext
Music Scapes - Musik- & Kunstprojekte im gesellschaftlichen Kontext,1119796125,19,MA7,Beschluss,2023,10000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Einzelnförderungen (Projekte) Musik,reVision part 3,,music scapes - musik- & kunstprojekte im gesellschaftlichen kontext
Music Scapes - Musik- & Kunstprojekte im gesellschaftlichen Kontext,1119796125,19,MA7,Beschluss,2024,13000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Einzelnförderungen (Projekte) Musik,Jahresprogramm von MusicScapes,,music scapes - musik- & kunstprojekte im gesellschaftlichen kontext
On the Couch - zur Förderung von Kunst und Kultur in der Gesellschaft,1742094788,3,MA7,Beschluss,2024,7000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Einzelförderung (Projekte) Musik,On the Couch Studiokonzerte,On the Couch,on the couch - zur förderung von kunst und kultur in der gesellschaft
On the Couch - zur Förderung von Kunst und Kultur in der Gesellschaft,1742094788,3,BMKöS_BMWKmS,Beschluss,2024,5000,Kunst- und Kulturbericht des Bundes 2024,ausbezahlt: Musikförderung Projekte,,On the Couch,on the couch - zur förderung von kunst und kultur in der gesellschaft
On the Couch - zur Förderung von Kunst und Kultur in der Gesellschaft,1742094788,3,BMKöS_BMWKmS,Beschluss,2025,5000,Transparenzportal IFG 2025,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,On the Couch,on the couch - zur förderung von kunst und kultur in der gesellschaft
On the Couch - zur Förderung von Kunst und Kultur in der Gesellschaft,1742094788,3,MA7,Beschluss,2025,7000,Transparenzportal IFG 2025,ausbezahlt: Förderung von Einzelnvorhaben und Jahrestätigkeiten im Bereich der Musik,,On the Couch,on the couch - zur förderung von kunst und kultur in der gesellschaft
On the Couch - zur Förderung von Kunst und Kultur in der Gesellschaft,1742094788,3,MA7,Beschluss,2026,7000,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelnvorhaben und Jahrestätigkeiten im Bereich der Musik,,On the Couch,on the couch - zur förderung von kunst und kultur in der gesellschaft
"PARKEN, Verein zur Förderung experimenteller Musik im öffentlichem Raum",1294222714,16,MA7,Beschluss,2022,10000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2022,ausbezahlt: Einzelförderungen (Projekte) Musik,"Parken, Or Live in the Park.",PARKEN,"parken, verein zur förderung experimenteller musik im öffentlichem raum"
"PARKEN, Verein zur Förderung experimenteller Musik im öffentlichem Raum",1294222714,16,BMKöS_BMWKmS,Beschluss,2022,7200,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Musikförderungen Projekte,,PARKEN,"parken, verein zur förderung experimenteller musik im öffentlichem raum"
"PARKEN, Verein zur Förderung experimenteller Musik im öffentlichem Raum",1294222714,16,MA7,Beschluss,2023,10000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Einzelnförderungen (Projekte) Musik,PARKEN 2023,PARKEN,"parken, verein zur förderung experimenteller musik im öffentlichem raum"
"PARKEN, Verein zur Förderung experimenteller Musik im öffentlichem Raum",1294222714,16,BMKöS_BMWKmS,Beschluss,2023,10000,Kunst- und Kulturbericht des Bundes 2023,ausbezahlt: Musikförderung Jahresprogramme,,PARKEN,"parken, verein zur förderung experimenteller musik im öffentlichem raum"
"PARKEN, Verein zur Förderung experimenteller Musik im öffentlichem Raum",1294222714,16,MA7,Beschluss,2024,10000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Einzelförderung (Projekte) Musik,PARKEN,PARKEN,"parken, verein zur förderung experimenteller musik im öffentlichem raum"
"PARKEN, Verein zur Förderung experimenteller Musik im öffentlichem Raum",1294222714,16,BMKöS_BMWKmS,Beschluss,2024,10000,Kunst- und Kulturbericht des Bundes 2024,ausbezahlt: Musikförderung Jahresprogramme ,,PARKEN,"parken, verein zur förderung experimenteller musik im öffentlichem raum"
"PARKEN, Verein zur Förderung experimenteller Musik im öffentlichem Raum",1294222714,16,MA7,Beschluss,2025,12000,Transparenzportal IFG 2025,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,,,"parken, verein zur förderung experimenteller musik im öffentlichem raum"
"PARKEN, Verein zur Förderung experimenteller Musik im öffentlichem Raum",1294222714,16,BMKöS_BMWKmS,Beschluss,2025,10000,Transparenzportal IFG 2025,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,,"parken, verein zur förderung experimenteller musik im öffentlichem raum"
"PARKEN, Verein zur Förderung experimenteller Musik im öffentlichem Raum",1294222714,16,MA7,Beschluss,2026,6000,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,,,"parken, verein zur förderung experimenteller musik im öffentlichem raum"
"PARKEN, Verein zur Förderung experimenteller Musik im öffentlichem Raum",1294222714,16,BMKöS_BMWKmS,Beschluss,2026,20000,Transparenzportal IFG 2026,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,,"parken, verein zur förderung experimenteller musik im öffentlichem raum"
PHACE - Ensemble für neue Musik,366181964,15,MA7,Beschluss,2022,75000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2022,ausbezahlt: Gesamtförderung Orchester & Ensemble,,,phace - ensemble für neue musik
PHACE - Ensemble für neue Musik,366181964,15,BMKöS_BMWKmS,Beschluss,2022,50000,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Musikförderung Jahresprogramme,,,phace - ensemble für neue musik
PHACE - Ensemble für neue Musik,366181964,15,BMKöS_BMWKmS,Beschluss,2022,10000,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Musikförderung Projekte,,,phace - ensemble für neue musik
PHACE - Ensemble für neue Musik,366181964,15,MA7,Beschluss,2023,130000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Gesamtförderung Orchester & Ensemble,,,phace - ensemble für neue musik
PHACE - Ensemble für neue Musik,366181964,15,BMKöS_BMWKmS,Beschluss,2023,65000,Kunst- und Kulturbericht des Bundes 2023,ausbezahlt: Musikförderung Jahresprogramme,,,phace - ensemble für neue musik
PHACE - Ensemble für neue Musik,366181964,15,MA7,Beschluss,2024,130000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Orchester & Ensemble — mehrjährige Gesamtförderung 2024-2025,,,phace - ensemble für neue musik
PHACE - Ensemble für neue Musik,366181964,15,BMKöS_BMWKmS,Beschluss,2025,100000,Transparenzportal IFG 2025,"ausbezahlt. Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,,phace - ensemble für neue musik
PHACE - Ensemble für neue Musik,366181964,15,MA7,Beschluss,2025,130000,Transparenzportal IFG 2025,ausbezahlt: Förderung von Einzelnvorhaben und Jahrestätigkeiten im Bereich der Musik,,,phace - ensemble für neue musik
PHACE - Ensemble für neue Musik,366181964,15,MA7,Beschluss,2026,120000,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelnvorhaben und Jahrestätigkeiten im Bereich der Musik,,,phace - ensemble für neue musik
PHACE - Ensemble für neue Musik,366181964,15,BMKöS_BMWKmS,Beschluss,2026,100000,Transparenzportal IFG 2026 — BMWKmS Schreiben GZ 2025-0.981.094. Musikbeirat Empfehlung Sitzung 26.11.2025,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,,phace - ensemble für neue musik
Peer to Peer - Verein zur Förderung und Verbreitung experimenteller Musik  interdisziplinärer Kunstformate und Diskurs,1254357283,20,MA7,Beschluss,2025,55000,Transparenzportal IFG 2025,ausbezahlt: Föderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,,,peer to peer - verein zur förderung und verbreitung experimenteller musik  interdisziplinärer kunstformate und diskurs
Peer to Peer - Verein zur Förderung und Verbreitung experimenteller Musik  interdisziplinärer Kunstformate und Diskurs,1254357283,20,BMKöS_BMWKmS,Beschluss,2025,25000,Transparenzportal IFG 2025,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,,peer to peer - verein zur förderung und verbreitung experimenteller musik  interdisziplinärer kunstformate und diskurs
Peer to Peer - Verein zur Förderung und Verbreitung experimenteller Musik  interdisziplinärer Kunstformate und Diskurs,1254357283,20,BMKöS_BMWKmS,Beschluss,2026,27000,Transparenzportal IFG 2026,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,,peer to peer - verein zur förderung und verbreitung experimenteller musik  interdisziplinärer kunstformate und diskurs
Peer to Peer - Verein zur Förderung und Verbreitung experimenteller Musik  interdisziplinärer Kunstformate und Diskurs,1254357283,20,MA7,Beschluss,2026,38350,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,,,peer to peer - verein zur förderung und verbreitung experimenteller musik  interdisziplinärer kunstformate und diskurs
Pia Maria Palme,[Einzelperson],19,MA7,Beschluss,2023,6000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Einzelnförderungen (Projekte) Musik,OR IS IT MICROBIOLOGY?,,pia maria palme
Pia Maria Palme,[Einzelperson],19,MA7,Beschluss,2024,6000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Festivals Musik,Festival MUSIK NACH DER NATUR,,pia maria palme
Platypus - Verein für Neue Musik,881787755,5,MA7,Beschluss,2022,18000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2022,ausbezahlt: Gesamtförderung Orchester & Ensemble,,,platypus - verein für neue musik
Platypus - Verein für Neue Musik,881787755,5,BMKöS_BMWKmS,Beschluss,2022,23000,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Musikförderung Jahresprogramme,,,platypus - verein für neue musik
Platypus - Verein für Neue Musik,881787755,5,MA7,Beschluss,2023,25000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Gesamtförderung Orchester & Ensemble,,,platypus - verein für neue musik
Platypus - Verein für Neue Musik,881787755,5,BMKöS_BMWKmS,Beschluss,2023,25000,Kunst- und Kulturbericht des Bundes 2023,ausbezahlt: Musikförderung Jahresprogramme,,,platypus - verein für neue musik
Platypus - Verein für Neue Musik,881787755,5,MA7,Beschluss,2024,25000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Gesamtförderung Orchester & Ensemble,,,platypus - verein für neue musik
Platypus - Verein für Neue Musik,881787755,5,BMKöS_BMWKmS,Beschluss,2024,27000,Kunst- und Kulturbericht des Bundes 2024,ausbezahlt: Musikförderung Jahresprogramme,,,platypus - verein für neue musik
Platypus - Verein für Neue Musik,881787755,5,BMKöS_BMWKmS,Beschluss,2025,27000,Transparenzportal IFG 2025,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,,platypus - verein für neue musik
Platypus - Verein für Neue Musik,881787755,5,MA7,Beschluss,2025,25000,Transparenzportal IFG 2025,ausbezahlt: Förderung von Einzelnvorhaben im Bereich der Musik  ,,,platypus - verein für neue musik
Platypus - Verein für Neue Musik,881787755,5,BMKöS_BMWKmS,Beschluss,2026,54000,Transparenzportal IFG 2026,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,,platypus - verein für neue musik
Platypus - Verein für Neue Musik,881787755,5,MA7,Beschluss,2026,30000,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelnvorhaben im Bereich der Musik  ,,,platypus - verein für neue musik
RESONANCES+TRANSITIONS - VEREIN ZUR FÖRDERUNG UND VERBREITUNG INNOVATIVER KLÄNGE,1525847130,9,BMKöS_BMWKmS,Beschluss,2025,3500,Transparenzportal IFG 2025,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,,resonances+transitions - verein zur förderung und verbreitung innovativer klänge
RESONANCES+TRANSITIONS - VEREIN ZUR FÖRDERUNG UND VERBREITUNG INNOVATIVER KLÄNGE,1525847130,9,MA7,Beschluss,2025,30000,Transparenzportal IFG 2025,ausbezahlt: Förderung von Einzelnvorhaben und Jahrestätigkeiten im Bereich der Musik,,,resonances+transitions - verein zur förderung und verbreitung innovativer klänge
RESONANCES+TRANSITIONS - VEREIN ZUR FÖRDERUNG UND VERBREITUNG INNOVATIVER KLÄNGE,1525847130,9,BMKöS_BMWKmS,Beschluss,2026,7000,Transparenzportal IFG 2026,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,,resonances+transitions - verein zur förderung und verbreitung innovativer klänge
RESONANCES+TRANSITIONS - VEREIN ZUR FÖRDERUNG UND VERBREITUNG INNOVATIVER KLÄNGE,1525847130,9,MA7,Beschluss,2026,27500,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelnvorhaben und Jahrestätigkeiten im Bereich der Musik,,,resonances+transitions - verein zur förderung und verbreitung innovativer klänge
RRRIOT - Verein zur Förderung und Vermittlung feministischen Kulturschaffens,176821539,10,MA7,Beschluss,2022,20000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2022,ausbezahlt: Einzelförderungen (Projekte) Musik,DISHES RRR,,rrriot - verein zur förderung und vermittlung feministischen kulturschaffens
RRRIOT - Verein zur Förderung und Vermittlung feministischen Kulturschaffens,176821539,10,BMKöS_BMWKmS,Beschluss,2022,7000,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Musikförderungen Jahresprogramme,,,rrriot - verein zur förderung und vermittlung feministischen kulturschaffens
RRRIOT - Verein zur Förderung und Vermittlung feministischen Kulturschaffens,1768215396,10,BMKöS_BMWKmS,Beschluss,2023,7000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Musikförderung Jahresprogramme,,,rrriot - verein zur förderung und vermittlung feministischen kulturschaffens
RRRIOT - Verein zur Förderung und Vermittlung feministischen Kulturschaffens,176821539,10,MA7,Beschluss,2023,15000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Einzelnförderungen (Projekte) Musik,Dishes,,rrriot - verein zur förderung und vermittlung feministischen kulturschaffens
RRRIOT - Verein zur Förderung und Vermittlung feministischen Kulturschaffens,1768215396,10,MA7,Beschluss,2024,15000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Einzelnförderungen (Projekte) Musik,Dishes,,rrriot - verein zur förderung und vermittlung feministischen kulturschaffens
RRRIOT - Verein zur Förderung und Vermittlung feministischen Kulturschaffens,176821539,10,BMKöS_BMWKmS,Beschluss,2024,7500,Kunst- und Kulturbericht des Bundes 2024,ausbezahlt: Musikförderung Projekte,,,rrriot - verein zur förderung und vermittlung feministischen kulturschaffens
RRRIOT - Verein zur Förderung und Vermittlung feministischen Kulturschaffens,176821539,10,MA7,Beschluss,2025,42000,Transparenzportal IFG 2025,ausbezahlt: Förderung freier Gruppen Darstellende Kunst,,,rrriot - verein zur förderung und vermittlung feministischen kulturschaffens
RRRIOT - Verein zur Förderung und Vermittlung feministischen Kulturschaffens,176821539,10,BMKöS_BMWKmS,Beschluss,2025,10000,Transparenzportal IFG 2025,ausbezahlt. Darstellende Kunst: Förderung von Vereinen,,,rrriot - verein zur förderung und vermittlung feministischen kulturschaffens
Rantasa + Rantasa GmbH,GmbH,8,MA7,Beschluss,2023,25000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Einzelnförderungen (Projekte) Musik — Venue: Rhiz,Veranstaltungsreihe rhiz 1 | Veranstaltungsreihe rhiz 2,rhiz,rantasa + rantasa gmbh
Rantasa + Rantasa GmbH,GmbH,8,BMKöS_BMWKmS,Beschluss,2023,25000,Kunst- und Kulturbericht des Bundes 2023,ausbezahlt: Musikförderung Jahresprogramme,,rhiz,rantasa + rantasa gmbh
Rantasa + Rantasa GmbH,GmbH,8,BMKöS_BMWKmS,Beschluss,2023,8000,Kunst- und Kulturbericht des Bundes 2023,"ausbezahlt: Festspiele, Großveranstaltungen Musik und darstellende Kunst",Permanent Underground Festival ,rhiz,rantasa + rantasa gmbh
Rantasa + Rantasa GmbH,GmbH,8,MA7,Beschluss,2024,25000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Einzelnförderung (Projekte) Musik — Venue: Rhiz,Künstlerisches Programm rhiz,rhiz,rantasa + rantasa gmbh
Rantasa + Rantasa GmbH,GmbH,8,BMKöS_BMWKmS,Beschluss,2024,25000,Kunst- und Kulturbericht des Bundes 2024,ausbezahlt: Musikförderung Jahresprogramme,,rhiz,rantasa + rantasa gmbh
Rantasa + Rantasa GmbH,GmbH,8,BMKöS_BMWKmS,Beschluss,2025,25000,Transparenzportal IFG 2025,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,rhiz,rantasa + rantasa gmbh
Rantasa + Rantasa GmbH,GmbH,8,MA7,Beschluss,2025,20000,Transparenzportal IFG 2025,ausbezahlt: Förderung von Einzelnvorhaben und Jahrestätigkeiten im Bereich der Musik,,rhiz,rantasa + rantasa gmbh
Rantasa + Rantasa GmbH,GmbH,8,BMKöS_BMWKmS,Beschluss,2026,50000,Transparenzportal IFG 2026,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,rhiz,rantasa + rantasa gmbh
Rantasa + Rantasa GmbH,GmbH,8,MA7,Beschluss,2026,18500,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelnvorhaben und Jahrestätigkeiten im Bereich der Musik,,rhiz,rantasa + rantasa gmbh
Reboot Jazz - Verein zur Förderung der Weiterentwicklung des Jazz,1695512419,14,MA7,Beschluss,2024,70000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Festivals Musik,OPEN JAZZ VIENNA. ,,reboot jazz - verein zur förderung der weiterentwicklung des jazz
Reconsil - Verein zur Förderung zeitgenössischer Musik,90914757,5,MA7,Beschluss,2022,5000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2022,ausbezahlt: Orchester & Ensemble — Venue: REAKTOR,Konzertzyklus 3 Konzerte im REAKTOR,,reconsil - verein zur förderung zeitgenössischer musik
Reconsil - Verein zur Förderung zeitgenössischer Musik,90914757,5,BMKöS_BMWKmS,Beschluss,2022,6000,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Musikförderung Projekte,,,reconsil - verein zur förderung zeitgenössischer musik
